"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"8089627",0.177469777777779,4.92499577777778,2.45492481308313,0.0159932985759831,0.0439598720927407,-3.73807340027414,"SPICE1","spindle and centriole associated protein 1"
"8089647",-0.234227333333336,5.80373188888889,-2.88983603512039,0.00481856055418413,0.0172825226287416,-2.66883940551469,"USF3","upstream transcription factor family member 3"
"8089652",0.219072666666666,7.84986655555555,2.98705645342152,0.00361984902964967,0.0139020116585016,-2.4099264609858,"NAA50","N-alpha-acetyltransferase 50, NatE catalytic subunit"
"8089679",-0.0948364444444452,2.84470355555556,-2.55479897188961,0.0122860029631589,0.0358194929856022,-3.50573621439916,"DRD3","dopamine receptor D3"
"8089701",-0.408114666666667,6.27584822222222,-6.09912338798441,2.55326943148613e-08,1.03671357549329e-06,8.81217682158898,"ZBTB20","zinc finger and BTB domain containing 20"
"8089723",-0.266501777777778,3.48365711111111,-3.6569253549806,0.000427189293628406,0.00256286943428064,-0.443302091824979,NA,NA
"8089729",-0.379724666666666,3.68021677777778,-4.14955869601695,7.48427591795619e-05,0.000627838121950208,1.1883767436079,"IGSF11","immunoglobulin superfamily member 11"
"8089743",0.561170666666666,5.37879666666667,5.53356262014344,2.9969223923706e-07,7.49074913812528e-06,6.44473730987141,"B4GALT4","beta-1,4-galactosyltransferase 4"
"8089771",0.585226222222222,4.37133622222222,5.4846888451361,3.69002078239837e-07,8.83310198731828e-06,6.24518949698544,"CD80","CD80 molecule"
"8089801",0.277408888888888,7.28961222222222,4.41739639351209,2.74986590254171e-05,0.000278059119931617,2.13397264609644,"GSK3B","glycogen synthase kinase 3 beta"
"8089835",0.546728444444445,8.06723088888889,3.23656327049515,0.00168819714603254,0.00760914338935414,-1.7137972744488,"FSTL1","follistatin like 1"
"8089835",0.546728444444445,8.06723088888889,3.23656327049515,0.00168819714603254,0.00760914338935414,-1.7137972744488,"MIR198","microRNA 198"
"8089851",-0.552436666666666,4.96752322222222,-2.75336166475605,0.0071218000763384,0.0235697863583416,-3.02024955169115,"HGD","homogentisate 1,2-dioxygenase"
"8089875",0.517886888888888,3.12282388888889,4.57855619081232,1.48009442000175e-05,0.000170226717763257,2.7211611187309,"POLQ","DNA polymerase theta"
"8089926",-0.197623111111111,3.83253711111111,-2.64451265717714,0.00963612977020777,0.029738590261948,-3.29022797512924,NA,NA
"8089986",-0.107703555555555,1.84679555555556,-3.77851348424432,0.000281454860965289,0.00182632510254145,-0.0542759219151394,NA,NA
"8089999",0.184707777777778,6.36586611111111,3.4583876633474,0.000828629380684506,0.00434940028926927,-1.05811421553294,"KPNA1","karyopherin subunit alpha 1"
"8090018",0.64556288888889,5.76276144444444,4.86215854140015,4.83385276611758e-06,6.94271121915664e-05,3.78543206755813,"PARP9","poly(ADP-ribose) polymerase family member 9"
"8090070",-0.578031999999999,4.696764,-5.64242097653572,1.88005826906946e-07,5.10587038285665e-06,6.89225327478052,"ADCY5","adenylate cyclase 5"
"8090091",0.206202222222226,6.78294222222222,2.82527331818687,0.00580599966806823,0.0200111514347495,-2.83685392529027,"HACD2","3-hydroxyacyl-CoA dehydratase 2"
"8090098",0.550341555555557,5.60276255555556,4.02635120184193,0.000117159856556057,0.000907266067306012,0.766769714468424,"MYLK","myosin light chain kinase"
"8090133",0.328522,6.33786188888889,3.55212991294388,0.000607828575305283,0.0034218804876147,-0.771035026073797,"CCDC14","coiled-coil domain containing 14"
"8090162",0.927494444444445,6.80600055555556,6.86346199336069,8.00356452659241e-10,6.56405978176694e-08,12.1524278804165,"ITGB5","integrin subunit beta 5"
"8090180",1.61960066666667,6.118137,5.15935828479825,1.44217674359754e-06,2.60397719622074e-05,4.93991374671405,"MUC13","mucin 13, cell surface associated"
"8090212",-0.0769897777777779,1.86028555555556,-2.45711489528625,0.0159023021436913,0.0437347395052134,-3.73306513401347,NA,NA
"8090343",-0.5059,4.88266777777778,-4.71782189601885,8.58188458077394e-06,0.000109624082284231,3.23899928720254,"KLF15","KLF transcription factor 15"
"8090364",-0.160072444444445,4.01663755555556,-2.65591847086282,0.00933924764854338,0.0290064271507046,-3.26237281725283,"ZXDC","ZXD family zinc finger C"
"8090388",-0.102871333333332,3.15466877777778,-2.40607068033505,0.0181478246242822,0.0483588483534547,-3.84877602442813,"C3orf22","chromosome 3 open reading frame 22"
"8090416",-0.130118888888889,2.86401833333333,-2.53774699190242,0.0128583109424164,0.0371169461650453,-3.54597284875792,NA,NA
"8090420",0.128933555555557,5.12045855555555,3.13518936665564,0.00231284862134153,0.00973034492123412,-2.00203703338255,"TPRA1","transmembrane protein adipocyte associated 1"
"8090433",0.856720222222222,5.54550788888889,7.39170646782276,6.83603574630083e-11,9.22193999812891e-09,14.5306933423025,"MGLL","monoglyceride lipase"
"8090448",0.531978,5.58197344444445,5.50769344133251,3.34614174803112e-07,8.1864208579585e-06,6.33900772980201,"RUVBL1","RuvB like AAA ATPase 1"
"8090462",-0.122438000000002,4.74104411111111,-2.89298538257497,0.00477459553154009,0.017158944155363,-2.66056308174476,NA,NA
"8090469",-0.360361555555555,4.58393877777778,-5.43071621182521,4.63864761348232e-07,1.06195969828407e-05,6.02583820953268,"GATA2","GATA binding protein 2"
"8090490",0.265623777777777,7.99405055555556,4.7502529334259,7.54944739343e-06,9.8662289181046e-05,3.36092948153735,"RPN1","ribophorin I"
"8090533",0.240419555555556,5.09102066666667,3.37598735179078,0.00108324526108923,0.00535593791786211,-1.30560924019973,"ISY1","ISY1 spliceosome associated protein"
"8090533",0.240419555555556,5.09102066666667,3.37598735179078,0.00108324526108923,0.00535593791786211,-1.30560924019973,"ISY1-RAB43","ISY1-RAB43 readthrough"
"8090559",0.145712222222222,4.80821788888889,3.49286076808005,0.000739842390324909,0.00398479663550183,-0.953219424820434,"RPL32P3","ribosomal protein L32 pseudogene 3"
"8090630",0.337455777777778,5.48758588888889,6.19175456368703,1.69073975247091e-08,7.42417749085187e-07,9.20921715846903,"TMCC1","transmembrane and coiled-coil domain family 1"
"8090662",-0.130031777777778,1.84623233333333,-2.95466597739418,0.0039846075290528,0.0149702804211641,-2.49697002810317,NA,NA
"8090674",0.121718666666666,2.55257488888889,2.704619942724,0.00816272184744083,0.0261978451377176,-3.14228634623143,NA,NA
"8090772",0.209501999999999,6.45765744444444,3.06514624971586,0.00286364370914746,0.011557462636569,-2.19689489289525,"TOPBP1","DNA topoisomerase II binding protein 1"
"8090817",-0.143004222222222,3.27665055555555,-2.6996739352335,0.00827573668175045,0.0264781383426193,-3.15456666140589,"C3orf36","chromosome 3 putative open reading frame 36"
"8090823",-0.452163333333331,5.84477411111111,-3.56514626966663,0.000581985347171483,0.00330474724380282,-0.730715636188111,"SLCO2A1","solute carrier organic anion transporter family member 2A1"
"8090840",0.271263111111111,7.43398,4.14731072614643,7.54626522381169e-05,0.0006316414344628,1.18060698858173,"RYK","receptor like tyrosine kinase"
"8090936",-0.154571555555556,3.69822377777778,-2.42435278580792,0.0173130195974481,0.0466806353561902,-3.8075773635116,NA,NA
"8090960",0.123891777777776,4.56709611111111,2.44619101776976,0.0163608271951344,0.0447188714539229,-3.75800697481753,"DBR1","debranching RNA lariats 1"
"8090972",-0.195291333333333,3.17417255555556,-4.27413852375227,4.7189999255197e-05,0.000432562748331712,1.62336243522896,"NME9","NME/NM23 family member 9"
"8090988",-0.366600444444445,5.29187422222222,-2.59925182008539,0.010900367583056,0.0326611827263357,-3.39975126635902,"CEP70","centrosomal protein 70"
"8091037",-0.377482444444445,4.13469188888889,-4.2074769144071,6.04588708085269e-05,0.000530512808927466,1.38953726140377,"PRR23A","proline rich 23A"
"8091037",-0.377482444444445,4.13469188888889,-4.2074769144071,6.04588708085269e-05,0.000530512808927466,1.38953726140377,"PRR23B","proline rich 23B"
"8091071",-0.416046888888888,3.63228433333333,-2.43162694394649,0.0169905004259081,0.0460043853681806,-3.79110905308571,"RBP2","retinol binding protein 2"
"8091078",-0.857222666666667,6.74492066666667,-4.39161274862067,3.0328360203719e-05,0.000301186594675323,2.04126982339832,"RBP1","retinol binding protein 1"
"8091087",-0.316654,3.63408833333333,-5.54282370488256,2.8808096366556e-07,7.2444332230497e-06,6.48264663522649,"NMNAT3","nicotinamide nucleotide adenylyltransferase 3"
"8091097",-0.285613777777777,2.08073466666667,-3.52428127321524,0.000666811375947123,0.00368636109004548,-0.856925884577204,NA,NA
"8091188",0.242376666666667,4.285259,3.3910441386346,0.00103181007259117,0.00515530027442616,-1.26072812385718,NA,NA
"8091190",0.209317777777779,6.063536,2.86878415516486,0.0051221396925391,0.0181258949232546,-2.72397055381857,"ATR","ATR checkpoint kinase"
"8091241",-0.577110888888888,5.213719,-2.92220748562882,0.00438390358630751,0.0160852710514885,-2.5834134005524,NA,NA
"8091255",-0.198073111111111,3.42549166666667,-3.38177813679759,0.00106318457471106,0.00527825889721988,-1.28836638116809,"PAQR9","progestin and adipoQ receptor family member 9"
"8091279",-0.126579777777778,1.987147,-3.61663573829281,0.000489597983141381,0.00287047200960774,-0.570141601213837,NA,NA
"8091283",0.584653555555556,7.520045,4.2632299622433,4.91503530457832e-05,0.000447438618040792,1.58493262167116,"PLOD2","procollagen-lysine,2-oxoglutarate 5-dioxygenase 2"
"8091306",-0.301150888888888,6.25827988888889,-2.98266313730797,0.00366744583410054,0.0140437052373854,-2.42177827998538,"PLSCR4","phospholipid scramblase 4"
"8091318",-0.159665111111111,3.09958566666667,-2.55501335563328,0.0122789560670919,0.0358061800707957,-3.50522886258438,"PLSCR2","phospholipid scramblase 2"
"8091342",-0.126676888888889,2.71248444444444,-2.6954484677527,0.00837341260652233,0.0266973461126785,-3.16504284966685,"ZIC4","Zic family zinc finger 4"
"8091385",1.767232,5.64860422222222,5.086693934298,1.94480940644425e-06,3.29294444308733e-05,4.6541464053986,"CP","ceruloplasmin"
"8091402",-0.490812,5.78735488888889,-3.34617533169354,0.00119227544610841,0.00578660003207476,-1.39401635548086,"TM4SF18","transmembrane 4 L six family member 18"
"8091411",0.665840666666666,8.825243,5.59372532539402,2.31723004364964e-07,6.08861477403633e-06,6.69155166657385,"TM4SF1","transmembrane 4 L six family member 1"
"8091422",0.205338888888892,5.787821,2.52545786421832,0.0132855150261768,0.0380503633884485,-3.57482622758547,"WWTR1","WW domain containing transcription regulator 1"
"8091432",0.231241777777778,5.67481777777778,3.22000961598421,0.00177805733326347,0.00792997638714399,-1.76136206850973,"COMMD2","COMM domain containing 2"
"8091444",-0.315395333333333,3.69305855555556,-3.1852423665486,0.00198152921660649,0.00865165864401283,-1.86063161141627,NA,NA
"8091446",-0.361910222222223,5.98845133333334,-2.75396484346731,0.00710971394352972,0.0235432819265611,-3.01872781436336,"PFN2","profilin 2"
"8091458",-0.335736666666667,6.002123,-3.14548569109574,0.00224074423727934,0.00950609620619752,-1.973094988744,"SERP1","stress associated endoplasmic reticulum protein 1"
"8091469",-0.118158222222221,2.38442822222222,-3.51257228678585,0.000693192082172079,0.00379374743292639,-0.892886375613828,"ERICH6","glutamate rich 6"
"8091491",-0.0828731111111116,2.14469566666667,-2.41006350062896,0.017962503998855,0.04801085454035,-3.83980157603591,"CLRN1","clarin 1"
"8091515",0.920986222222223,3.040288,6.13579978602457,2.16937231611776e-08,9.07646512956576e-07,8.96909478035773,"GPR87","G protein-coupled receptor 87"
"8091530",-0.232195999999999,2.39169777777778,-4.212717131754,5.9297535997792e-05,0.000522088496004566,1.40782956360911,"P2RY12","purinergic receptor P2Y12"
"8091537",-0.415690888888888,2.88446544444444,-3.90793768680312,0.000178849097276844,0.00126977645017101,0.369884063241616,"IGSF10","immunoglobulin superfamily member 10"
"8091546",-0.243692222222223,3.78880011111111,-2.6612887959845,0.00920235653900808,0.0286738079789125,-3.2492220365563,"TMEM14EP","transmembrane protein 14E, pseudogene"
"8091550",-0.311792666666665,4.29320344444444,-3.60889378282424,0.000502540761901873,0.00293384211432663,-0.594395207442022,"KIAA1328","KIAA1328"
"8091554",-0.247340888888889,5.80791133333333,-2.6444961795706,0.00963656478381648,0.029738590261948,-3.29026814247892,NA,NA
"8091558",-0.0674993333333334,1.37817877777778,-2.99861802934477,0.00349730736428053,0.0135430940710147,-2.37866872577677,NA,NA
"8091588",-0.146132222222222,3.05984722222222,-2.93534971885724,0.0042179847913232,0.0156145091671756,-2.54850778484244,"GPR149","G protein-coupled receptor 149"
"8091629",-0.337437333333334,3.67412955555556,-4.36859569587555,3.30904419928298e-05,0.000323278500809138,1.95880906954948,"C3orf33","chromosome 3 open reading frame 33"
"8091637",-0.272082222222223,7.78101311111111,-2.4510992486779,0.0161533650839303,0.0442986127679284,-3.74681231712242,"SLC33A1","solute carrier family 33 member 1"
"8091678",-0.916896666666667,3.647823,-4.5188490691052,1.86458542910248e-05,0.000202974045070737,2.50207800939744,"VEPH1","ventricular zone expressed PH domain containing 1"
"8091698",0.149811555555556,4.50449866666666,2.92728340729832,0.00431912064608566,0.01589605325071,-2.56994712102516,"SHOX2","SHOX homeobox 2"
"8091715",0.383835111111112,5.03279355555556,2.8529180978611,0.00536244178073111,0.0187965434395248,-2.76529952028995,"LXN","latexin"
"8091723",0.495287777777778,5.55261611111111,2.49702011359976,0.0143233729285587,0.0404007281948764,-3.64112862070472,"RARRES1","retinoic acid receptor responder 1"
"8091733",-0.0891215555555553,1.87304522222222,-2.85280795598632,0.00536414553674827,0.0187979506555457,-2.7655857584486,NA,NA
"8091737",0.206202666666664,6.51157466666666,2.57240921533017,0.0117191345367002,0.0345392074876028,-3.46393811247018,"IFT80","intraflagellar transport 80"
"8091757",0.941734888888888,4.370471,8.14252020145963,1.94389380639732e-12,6.1668428897675e-10,17.9757315833596,"TRIM59","tripartite motif containing 59"
"8091764",0.221830444444444,5.78829788888889,3.09835544485061,0.00258885530278556,0.0106463908456006,-2.10494995762087,"KPNA4","karyopherin subunit alpha 4"
"8091778",0.247540000000003,9.251726,4.61775841141147,1.27071289748023e-05,0.000151161970803255,2.86597130154563,"SCARNA7","small Cajal body-specific RNA 7"
"8091799",0.364120222222224,3.78851122222222,3.33900611985622,0.00121999076554204,0.00589750726899415,-1.41518577066266,"SPTSSB","serine palmitoyltransferase small subunit B"
"8091861",-0.0834855555555554,1.654981,-2.93904203657764,0.00417242271789745,0.015485231132127,-2.5386778102745,NA,NA
"8091867",-0.195870222222222,2.38783022222222,-2.39860643214422,0.0184988359336733,0.0490983630200621,-3.86551795616456,"BCHE","butyrylcholinesterase"
"8091875",-0.107805999999999,1.61690122222222,-3.02723370071864,0.00321032242834378,0.0126558511790054,-2.30088023247059,NA,NA
"8091910",-2.47673755555556,4.94055433333333,-5.18730737641895,1.28479181548432e-06,2.38218721395099e-05,5.05041044558361,"SERPINI2","serpin family I member 2"
"8091941",0.320414666666665,5.40502133333334,3.88712543147656,0.000192499093369195,0.00134298122921104,0.300989629229196,"PDCD10","programmed cell death 10"
"8091954",0.352929777777776,6.63141511111111,3.52957224685674,0.000655204483867455,0.00363724847666289,-0.840646666512396,"GOLIM4","golgi integral membrane protein 4"
"8092000",0.168997111111111,4.74473677777778,2.71303087450485,0.00797375439503789,0.0257142890561158,-3.12135928326975,"TERC","telomerase RNA component"
"8092021",0.526196,2.73525533333333,4.16719478870977,7.01464780482972e-05,0.000595884643799537,1.24943163829288,"LRRC31","leucine rich repeat containing 31"
"8092035",0.112871555555556,7.237876,2.5228100064026,0.0133792154386188,0.0382499113913231,-3.58102718561037,"PHC3","polyhomeotic homolog 3"
"8092055",-0.368487111111112,3.09677377777778,-3.78973929369246,0.00027070197176715,0.00176807584229544,-0.0178921818904119,"SLC7A14","solute carrier family 7 member 14"
"8092073",0.419982222222223,4.62238044444444,6.30569133534063,1.01520675573767e-08,4.97171227871583e-07,9.70077887756938,"EIF5A2","eukaryotic translation initiation factor 5A2"
"8092083",-0.725799777777777,3.52007811111111,-3.83812573080953,0.000228673917927521,0.00154206665186863,0.139820811611089,"SLC2A2","solute carrier family 2 member 2"
"8092095",0.736262666666667,5.65749533333333,6.04039603159541,3.31186693179101e-08,1.27611587408484e-06,8.56171418760327,"TNIK","TRAF2 and NCK interacting kinase"
"8092162",0.654805555555556,4.66156988888889,7.33463956969505,8.93598610362289e-11,1.13766537419928e-08,14.2716100419621,NA,NA
"8092165",-0.21538,3.09951533333333,-3.86831464506789,0.000205687833954413,0.00141786105024593,0.238945340224409,"GHSR","growth hormone secretagogue receptor"
"8092169",0.448104444444446,7.14447333333333,3.31259275537333,0.00132740789494601,0.00630278594065731,-1.49287463385311,"TNFSF10","TNF superfamily member 10"
"8092177",0.634577999999999,7.05932811111111,5.13523706358134,1.59303448753617e-06,2.81251156030926e-05,4.84480866265983,"NCEH1","neutral cholesterol ester hydrolase 1"
"8092187",-0.129136,2.51844088888889,-3.31410993283102,0.0013210051675213,0.00628064858056199,-1.48842522754356,"SPATA16","spermatogenesis associated 16"
"8092201",0.395122000000001,7.71450477777777,4.51667704832773,1.8802560973798e-05,0.000204481784372531,2.49414203592527,"TBL1XR1","TBL1X/Y related 1"
"8092222",-0.101126444444444,2.73817433333333,-2.9699825669142,0.0038080893122891,0.0144595199732308,-2.45590642944608,NA,NA
"8092226",-0.0723028888888886,1.53040366666667,-3.1472712441365,0.0022284552027483,0.00946913059289677,-1.96806823188903,NA,NA
"8092251",0.493491777777779,6.02371944444444,3.59164099602276,0.000532559395797247,0.00307673748194331,-0.648304487219259,"GNB4","G protein subunit beta 4"
"8092265",0.217383111111113,6.08647377777778,2.44327242250845,0.0164853161615321,0.0449739739432309,-3.76465438376607,"MRPL47","mitochondrial ribosomal protein L47"
"8092277",-0.93753,3.54645655555556,-5.41685723383589,4.91851336833826e-07,1.11279437641502e-05,5.96968803886395,"PEX5L","peroxisomal biogenesis factor 5 like"
"8092295",-0.152829333333333,2.48893644444445,-4.03818376710447,0.000112263781015702,0.000875930565984403,0.806881226955888,"CCDC39","coiled-coil domain 39 molecular ruler complex subunit"
"8092295",-0.152829333333333,2.48893644444445,-4.03818376710447,0.000112263781015702,0.000875930565984403,0.806881226955888,"LOC101928882","uncharacterized LOC101928882"
"8092328",-0.399356222222224,6.390963,-4.76521419628898,7.114857176762e-06,9.42196384568542e-05,3.41734635244151,"MCCC1","methylcrotonyl-CoA carboxylase subunit 1"
"8092390",-0.181614222222223,3.66652155555555,-2.82350102193502,0.00583555219087633,0.0200938163404591,-2.84142140560979,NA,NA
"8092392",0.360677111111112,5.98574055555556,2.69957683392781,0.00827796959337616,0.0264823475389158,-3.15480756078149,"KLHL6","kelch like family member 6"
"8092418",0.324446,5.31763677777778,2.98810928088366,0.00360852792801594,0.0138719915126325,-2.40708413565855,"ABCC5","ATP binding cassette subfamily C member 5"
"8092455",-0.101169333333333,2.90522844444445,-2.630071734118,0.0100242721867802,0.0306493024528869,-3.32534839643258,NA,NA
"8092468",-0.342018,5.23071855555556,-3.87989747003464,0.000197468306583773,0.00137036359201128,0.277124083877054,"CAMK2N2","calcium/calmodulin dependent protein kinase II inhibitor 2"
"8092473",-0.172838888888889,4.34255522222222,-2.83232631567946,0.0056897470087854,0.019706935380519,-2.81865354126701,"CLCN2","chloride voltage-gated channel 2"
"8092501",-0.111191333333334,3.843835,-2.63183261655255,0.00997619714624222,0.0305257087502908,-3.32107472744336,"THPO","thrombopoietin"
"8092532",-0.164264444444441,8.32700333333333,-2.93688373288968,0.00419900010770589,0.0155670551373475,-2.54442504949831,NA,NA
"8092534",0.231428000000001,5.30635711111111,2.9590620841232,0.00393318638066735,0.0148311334408941,-2.48520195185135,"TMEM41A","transmembrane protein 41A"
"8092541",1.63642711111111,6.110842,7.29975589324616,1.05234548863852e-10,1.30354205301712e-08,14.1134723454622,"LIPH","lipase H"
"8092552",0.784282444444444,4.71547966666667,5.8470433906835,7.74524374440237e-08,2.55136621386675e-06,7.74434634092599,"IGF2BP2","insulin like growth factor 2 mRNA binding protein 2"
"8092627",0.136843777777778,5.21751211111111,3.1529753216766,0.00218961633537868,0.00933845974088448,-1.95199461174139,"TBCCD1","TBCC domain containing 1"
"8092627",0.136843777777778,5.21751211111111,3.1529753216766,0.00218961633537868,0.00933845974088448,-1.95199461174139,"CRYGS","crystallin gamma S"
"8092640",0.392763111111111,5.21765022222223,4.28482969186571,4.53419510571277e-05,0.000419409415273381,1.6610891423885,"RFC4","replication factor C subunit 4"
"8092654",0.271891111111112,3.30201688888889,4.5191903978977,1.86213433932621e-05,0.000202860212233994,2.50332534913509,"RPL39L","ribosomal protein L39 like"
"8092682",-1.32205688888889,6.45923244444444,-5.12788847259533,1.64198286119669e-06,2.88106141061244e-05,4.81588251625095,"SST","somatostatin"
"8092707",0.74115711111111,4.50815077777778,5.37555290896155,5.85443393188785e-07,1.27845426005802e-05,5.80277044013949,"P3H2","prolyl 3-hydroxylase 2"
"8092726",0.559947777777779,6.93989744444444,2.66594682032181,0.00908509914388675,0.0283819637685171,-3.23779718187038,"CLDN1","claudin 1"
"8092750",-0.564903555555555,3.52061844444444,-6.50274339960788,4.17043811164528e-09,2.41759794869654e-07,10.5587594931442,"FGF12","fibroblast growth factor 12"
"8092800",-0.584080666666666,4.05991233333333,-3.45958845556701,0.000825374649977885,0.0043386272341973,-1.05447377072685,"ATP13A4","ATPase 13A4"
"8092839",0.98372,5.33458355555555,6.20258584794608,1.61094229094915e-08,7.1328670241428e-07,9.255797498394,"LRRC15","leucine rich repeat containing 15"
"8092888",0.339484888888888,4.36735422222222,5.95704500341228,4.78301073661698e-08,1.7281694237221e-06,8.20796928444336,"TMEM44","transmembrane protein 44"
"8092905",0.243150666666664,6.00881733333334,4.31815573899406,4.00182320453373e-05,0.000378906638542749,1.77908574901705,"LSG1","large 60S subunit nuclear export GTPase 1"
"8092933",0.363896222222221,7.03703655555556,4.14226657198263,7.68716228778291e-05,0.000642317476370491,1.16318301752445,"ACAP2","ArfGAP with coiled-coil, ankyrin repeat and PH domains 2"
"8092959",0.154718666666667,6.31656911111112,4.40621293053142,2.86932083307011e-05,0.000289024504989187,2.09372075996897,"PPP1R2","protein phosphatase 1 regulatory inhibitor subunit 2"
"8092968",0.156566888888888,5.15473944444444,3.13368059092685,0.00232359413412941,0.00977335253847138,-2.00627168068841,NA,NA
"8092978",0.934690666666666,4.10059822222222,5.73687342520446,1.25055773479984e-07,3.67641051384284e-06,7.28385457311422,"MUC4","mucin 4, cell surface associated"
"8093039",0.188624666666669,7.77654655555556,2.53920330034514,0.0128085132123829,0.0370102059782085,-3.54254557831854,"SDHAP1","SDHA pseudogene 1"
"8093039",0.188624666666669,7.77654655555556,2.53920330034514,0.0128085132123829,0.0370102059782085,-3.54254557831854,"SDHAP2","SDHA pseudogene 2"
"8093053",0.565788888888888,7.199994,3.62171798890254,0.000481274096051935,0.00282913905089051,-0.554199168369767,"TFRC","transferrin receptor"
"8093086",0.237575555555557,6.00825355555555,3.58429021431832,0.000545858501062822,0.00313912132812403,-0.671214656734707,"PCYT1A","phosphate cytidylyltransferase 1A, choline"
"8093110",-0.0998817777777776,2.42516177777778,-2.71589579693491,0.00791030333313132,0.0255457639442117,-3.11421855425627,NA,NA
"8093130",0.391894888888889,6.50993255555556,5.74569105382256,1.2036790720119e-07,3.54943933911253e-06,7.32056512336583,"RNF168","ring finger protein 168"
"8093137",-0.155037333333334,2.536642,-2.92032828027964,0.00440811372424395,0.0161535713512565,-2.58839398884863,"SMCO1","single-pass membrane protein with coiled-coil domains 1"
"8093150",-0.154111111111111,2.847658,-3.1569492166828,0.00216293196774099,0.0092424042298275,-1.94078275500816,NA,NA
"8093152",-0.0946759999999998,1.80687777777778,-2.93849799977959,0.00417910733407973,0.015501304076519,-2.54012682645178,NA,NA
"8093156",0.295564,6.09546844444445,4.62819397806573,1.22000635419196e-05,0.000146568303949929,2.90464710736529,"NCBP2","nuclear cap binding protein subunit 2"
"8093171",0.736882,5.05028122222222,5.81703316868384,8.82821759278093e-08,2.82551899873606e-06,7.61852044616812,"MELTF","melanotransferrin"
"8093191",0.306019555555552,6.913572,3.81462229263322,0.000248245553640263,0.00164676119314276,0.0630329683213624,"DLG1","discs large MAGUK scaffold protein 1"
"8093230",0.180864444444445,5.78351444444444,2.89065499962027,0.00480709209055201,0.0172499616609256,-2.6666879274189,"RUBCN","rubicon autophagy regulator"
"8093256",-0.344260444444444,7.74564133333333,-4.19153856070075,6.41272113776774e-05,0.000553780575908516,1.33399395461415,NA,NA
"8093258",0.280253555555555,4.37080166666667,4.17138820814172,6.90722495422786e-05,0.00058821438703128,1.26397461511492,"DRC9","dynein regulatory complex subunit 9"
"8093278",-0.552436666666666,4.96752322222222,-2.75336167918828,0.0071217997869298,0.0235697863583416,-3.02024951528396,"HGD","homogentisate 1,2-dioxygenase"
"8093304",0.222377111111112,3.121185,3.4053159848947,0.00098518470511627,0.00497660494348235,-1.21804460436962,"CCRL2","C-C motif chemokine receptor like 2"
"8093320",-0.259760222222222,4.45695166666667,-3.28855536966613,0.00143281317617135,0.00670186059346899,-1.56315618135949,"ZNF718","zinc finger protein 718"
"8093320",-0.259760222222222,4.45695166666667,-3.28855536966613,0.00143281317617135,0.00670186059346899,-1.56315618135949,"ZNF595","zinc finger protein 595"
"8093332",-0.487526,3.68626011111111,-5.07318721669587,2.05548924967088e-06,3.43999531297093e-05,4.60127224074351,"ZNF876P","zinc finger protein 876, pseudogene"
"8093343",0.216652888888889,5.94405266666667,3.7085182379224,0.000358247119610925,0.00222318058814441,-0.279365540190142,"PIGG","phosphatidylinositol glycan anchor biosynthesis class G (EMM blood group)"
"8093386",-0.191546444444445,4.35530655555556,-3.51667888323116,0.000683829492953809,0.00375741789723706,-0.880284549032051,"MYL5","myosin light chain 5"
"8093398",0.253110222222221,5.62095511111111,3.43845973479187,0.000884442379459482,0.00458066238119072,-1.11838874036316,"PCGF3","polycomb group ring finger 3"
"8093413",-0.206420222222222,5.044747,-4.39303259327428,3.01654748510052e-05,0.000300292101197817,2.046365685138,"TMEM175","transmembrane protein 175"
"8093440",-0.261689555555556,5.22129522222222,-3.43074701551338,0.000906979807711295,0.0046701910131656,-1.14164526971149,"FGFRL1","fibroblast growth factor receptor like 1"
"8093451",-0.471882444444445,4.05357833333333,-3.03043664917041,0.00317959500933565,0.0125707653142305,-2.29213594202309,NA,NA
"8093453",-0.366113555555555,3.62662588888889,-3.99715765424334,0.000130130358592501,0.000982152502537754,0.668154598158867,NA,NA
"8093500",0.285687333333334,4.04613788888889,4.00279435191129,0.000127523381098435,0.000967027183853617,0.687156436246504,"TACC3","transforming acidic coiled-coil containing protein 3"
"8093518",-0.304277555555555,4.76897811111111,-2.46278054158627,0.015669041943097,0.0432690085052381,-3.72009087894733,"FGFR3","fibroblast growth factor receptor 3"
"8093539",0.17857,5.25746877777778,3.23485072987408,0.00169729272065825,0.00764297980856076,-1.71872697720218,"NSD2","nuclear receptor binding SET domain protein 2"
"8093578",-0.417767777777778,3.97140277777778,-6.0683259176669,2.92680843513936e-08,1.15271531669902e-06,8.68070670958666,"NAT8L","N-acetyltransferase 8 like"
"8093624",0.266173999999999,5.18224366666667,4.23222333259919,5.51604232944709e-05,0.000491489586446938,1.47605414952797,"SH3BP2","SH3 domain binding protein 2"
"8093665",-0.298636888888889,3.49811511111111,-4.68068910630777,9.93276876835813e-06,0.000123705393258728,3.10000720712963,"GRK4","G protein-coupled receptor kinase 4"
"8093756",-0.169003333333333,3.88027455555555,-2.76427609848016,0.00690597755641691,0.023011157211011,-2.99267048091365,"MSANTD1","Myb/SANT DNA binding domain containing 1"
"8093764",0.119878444444445,4.41898322222222,2.54113880614422,0.0127425980800251,0.0368677153710407,-3.53798793388631,"RGS12","regulator of G protein signaling 12"
"8093807",-0.124408444444446,4.76613511111111,-2.43503050902405,0.0168414431361322,0.0456993722997461,-3.78338872271163,"DOK7","docking protein 7"
